track_name	size_bytes	price	rating_count_tot	sup_devices.num	ipadSc_urls.num	lang.num	vpp_lic	currency_USD	cont_rating_12+	cont_rating_17+	cont_rating_4+	cont_rating_9+	prime_genre_Book	prime_genre_Business	prime_genre_Catalogs	prime_genre_Education	prime_genre_Entertainment	prime_genre_Finance	prime_genre_Food & Drink	prime_genre_Games	prime_genre_Health & Fitness	prime_genre_Lifestyle	prime_genre_Medical	prime_genre_Music	prime_genre_Navigation	prime_genre_News	prime_genre_Photo & Video	prime_genre_Productivity	prime_genre_Reference	prime_genre_Shopping	prime_genre_Social Networking	prime_genre_Sports	prime_genre_Travel	prime_genre_Utilities	prime_genre_Weather	user_rating
Agricola All Creatures Big and Small	-0.1080306987339689	0.5595758036776545	-0.16977688080843897	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Wordalot – Picture Crossword	-0.09024379193288685	-0.2959602425094711	-0.12556960906254236	0.7058766412266358	0.14749218788448623	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Bowmasters - Top Multiplayer Bowman Archery Game	-0.09781584265634798	-0.2959602425094711	1.93347518067913	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Bloons Supermonkey 2	0.02595126504606818	-0.1262246341476967	-0.16232977768278614	-0.0968084886371818	0.6510506680574688	1.5866939170449916	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Gabbymoji	-0.5274299389178411	0.04522547530864108	-0.17000135022889304	-0.0968084886371818	0.14749218788448623	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
PIN Genie Vault – Secret photo album & Password	-0.2854065571155879	-0.2959602425094711	-0.1697900848919951	-0.0968084886371818	0.6510506680574688	-0.30747447448658577	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4.0
Super City: Special Edition	-0.3718408319024456	0.5595758036776545	-0.1692091052155257	0.7058766412266358	0.14749218788448623	1.3341381315074479	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Stop Curry	-0.36554599455402614	-0.2959602425094711	-0.16693800284387272	0.7058766412266358	-0.859624772461479	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Lollipop: Sweet Taste Match3	-0.1345471308796435	-0.2959602425094711	-0.13246214067883805	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
ここに墓を建てよう	-0.3633878460609312	-0.2959602425094711	-0.17023902373290323	0.17075322131742407	0.14749218788448623	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
Burger Jump	-0.31331709046750217	-0.2959602425094711	-0.16832443161726554	0.7058766412266358	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
激おこ!! はじめしゃちょー　なんなんですか!?	0.03487750405779888	-0.2959602425094711	-0.1702258196493471	0.7058766412266358	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0
Fun Run Arena - Online Multiplayer Running Game	0.26618711830780545	-0.2959602425094711	-0.11589101581590489	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Talented Pets Show	-0.3234065059457886	-0.2959602425094711	-0.16881298270884204	1.5085617710904535	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Fantasy Football Coach	-0.14876468244511815	-0.2959602425094711	-0.16985610530977568	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0
Pea – The Premature Ejaculation App	-0.45951240714637487	0.38812569422131665	-0.17012018698089815	-0.0968084886371818	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0
Moji Edit- Your Custom Emoji Avatar Face	-0.39628179231367755	-0.2959602425094711	-0.1670964518465462	-0.0968084886371818	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4.0
Virtual Reality Moon for Google Cardboard VR	-0.25931776337673523	-0.2959602425094711	-0.16879977862528595	0.7058766412266358	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0
GeniusTest！天才てすと	-0.5000183170405524	-0.2959602425094711	-0.17023902373290323	-0.0968084886371818	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
炎上なう -つぶやきSNS風シミュレーションゲーム-	-0.4173044963930459	-0.2959602425094711	-0.17023902373290323	0.7058766412266358	-0.35606629228849634	-0.4337523672553576	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
Test your color IQ！カラーIQ診断テスト２	-0.5051499779224161	-0.2959602425094711	-0.17023902373290323	-0.0968084886371818	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
Chick Go & Climb	-0.3994548692922966	-0.2959602425094711	-0.17010698289734202	1.5085617710904535	0.6510506680574688	0.32391498935727336	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Pango Build City	-0.2050960643144209	0.2166755847649789	-0.16996173797822467	0.7058766412266358	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
面倒だがトリあえずキーボード ～ さわりたくなるキーボード	-0.31196860402465687	-0.1262246341476967	-0.17023902373290323	-0.0968084886371818	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0
アキラメロン【メロンを受け止める、チョイムズゲー】	-0.17808357161683278	-0.2959602425094711	-0.17023902373290323	0.17075322131742407	0.14749218788448623	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
Moasure - the smart tape measure	-0.390471611826323	0.2166755847649789	-0.16977688080843897	-3.3075490080924523	-1.8667417328074443	0.19763709658850154	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3.0
Bowmasters (Ad Free) - Top Multiplayer Bowman Game	-0.09781584265634798	0.38812569422131665	-0.149006857374659	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Auralux: Constellations	-0.24077251113422224	-0.2959602425094711	-0.13915661104179194	-0.0968084886371818	0.6510506680574688	0.19763709658850154	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
PolitiCats: Awesome Clicker Game	0.29300289733825546	-0.2959602425094711	-0.13144542624501665	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Escape from the music room in the school.	-0.2768594908245727	-0.2959602425094711	-0.1702258196493471	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Water Bottle Flip AK 2016	-0.335517225626987	-0.2959602425094711	-0.1690110439621839	0.17075322131742407	0.14749218788448623	-0.5600302600241294	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0
Dumb Ways JR Madcap's Plane	-0.2479425817552707	0.04522547530864108	-0.17019941148223486	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Toca Hair Salon 3	-0.19504085990868017	0.2166755847649789	-0.1660929414962809	0.17075322131742407	0.6510506680574688	1.5866939170449916	0.08364175006200619	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
PS Deals+ - Games Price Alerts for PS4, PS3, Vita	-0.35895751216625554	0.2166755847649789	-0.1698693093933318	-0.0968084886371818	0.6510506680574688	-0.4337523672553576	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5.0
Redungeon	-0.3410936304519456	-0.2959602425094711	-0.146194387577205	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Out There Chronicles - Ep. 1	-0.252073568765171	0.04522547530864108	-0.16909026846352063	-0.0968084886371818	0.6510506680574688	-0.4337523672553576	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Primordia	3.726907943968885	0.5595758036776545	-0.16959202363865325	0.7058766412266358	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
NARUTO SHIPPUDEN: Ultimate Ninja Blazing	-0.026240577045197857	-0.2959602425094711	-0.08538958280126295	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
【脱出ゲーム】絶対に最後までプレイしないで 〜謎解き＆ブロックパズル〜	-0.33849929078389224	-0.2959602425094711	-0.17023902373290323	0.17075322131742407	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
MARVEL Tsum Tsum	-0.22664904001824845	-0.2959602425094711	-0.15917400171287296	0.17075322131742407	0.6510506680574688	0.32391498935727336	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Athlete Shave Salon Games	-0.3795041121526954	-0.2959602425094711	-0.11986544496629763	-0.0968084886371818	0.14749218788448623	-0.5600302600241294	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Rubek	-0.3173055313417951	0.04522547530864108	-0.16960522772220937	0.7058766412266358	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Tap Titans 2	0.8701322874943451	-0.2959602425094711	-0.04979137353395791	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Haunted Hotel: The X (Full)	2.6566458995246784	0.90247602259033	-0.16914308479774512	-0.0968084886371818	0.6510506680574688	-0.05491868894904211	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Cubicle.	-0.3103350253105969	-0.2959602425094711	-0.1697372685577706	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
無料アプリ暇つぶしゲーム【BOKEMON】〜トボケモンスターを進化させるで〜	-0.2863986782194149	-0.2959602425094711	-0.17023902373290323	0.7058766412266358	0.14749218788448623	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
PINKFONG Birthday Party	-0.36021476908231215	-0.2959602425094711	-0.1693147378839747	0.17075322131742407	0.6510506680574688	0.7027486676635888	0.08364175006200619	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Shopkins: Shoppie Dash!	-0.019218754405181022	0.38812569422131665	-0.1665682885043013	0.17075322131742407	0.6510506680574688	-0.30747447448658577	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Casino Girl-お金稼ぎ美少女育成ゲーム-	-0.4290588507352259	-0.2959602425094711	-0.17023902373290323	0.17075322131742407	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
航海帝国HD 唯一正版授权 传承经典 统御大航海强者时代	-0.2364419595344717	-0.1262246341476967	-0.17023902373290323	0.7058766412266358	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
JOEMOJI Keyboard	-0.47132948178822215	-0.1262246341476967	-0.16953920730442876	-0.0968084886371818	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Blocky Racer - Endless Arcade Racing	-0.134031113868745	-0.2959602425094711	-0.1554240419829343	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Octonauts	0.8759823808996697	0.38812569422131665	-0.17005416656311753	-3.3075490080924523	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Road Not Taken	0.21064829295247942	0.5595758036776545	-0.16639663541807173	-3.3075490080924523	-0.35606629228849634	-0.5600302600241294	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Cafe Story - Play Cooking & Farming Game	-0.22872166082997897	-0.2959602425094711	-0.1504593065658324	0.17075322131742407	0.6510506680574688	-0.4337523672553576	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0
Zap Zombies	0.08282147130796663	-0.2959602425094711	-0.16832443161726554	0.17075322131742407	0.6510506680574688	-0.30747447448658577	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Buffalo Slots - Royal Casino Fun Slot Machines!	-0.3272923136024443	-0.2959602425094711	-0.12860654828045043	0.7058766412266358	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0
ブリ猫	-0.4387919008744941	-0.2959602425094711	-0.17023902373290323	0.7058766412266358	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
今日、彼女が死んだ	-0.46195279698797226	-0.2959602425094711	-0.17023902373290323	0.7058766412266358	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
Soccer Cup Championship 2016	-0.3645196623776534	-0.2959602425094711	-0.17021261556579098	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0
ひとりぼっち惑星	-0.346142614575157	-0.2959602425094711	-0.17023902373290323	0.7058766412266358	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
Vampire Legends: Untold Story of Elizabeth (Full)	2.317819437031491	0.90247602259033	-0.16957881955509713	-3.5751107180470583	0.6510506680574688	-0.30747447448658577	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0
Moji Maker™	-0.11128930339395235	0.04522547530864108	-0.11012083130187955	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Station Manager	0.03974688005014511	0.5595758036776545	-0.16977688080843897	-0.0968084886371818	0.6510506680574688	-0.18119658171781394	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Zombie Town Story	0.1481646198703645	-0.2959602425094711	-0.16994853389466855	0.17075322131742407	0.6510506680574688	-0.05491868894904211	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
SnapMatch - Single and Group Matching	-0.4481372255249103	-0.2959602425094711	-0.17008057473022978	0.17075322131742407	-1.8667417328074443	-0.4337523672553576	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0
江湖风云录-超自由武侠剧情角色扮演手游	-0.41617268007632374	-0.1262246341476967	-0.17006737064667365	0.7058766412266358	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Chef Siblings - Island Restaurant	-0.2453368383963688	-0.2959602425094711	-0.1694995950537604	1.5085617710904535	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
PetMOJI – Character Creator & Emoji Keyboard	-0.48784772798239895	-0.2959602425094711	-0.16701722734520946	-0.0968084886371818	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0
Samorost 3	3.147956814199734	0.5595758036776545	-0.16468010455577586	-0.0968084886371818	0.6510506680574688	1.3341381315074479	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
GIFYme - Create video loops and gifs with amazing filters for Whatsapp and Instagram	-0.4670388431064416	-0.2959602425094711	-0.1693807583017553	-3.3075490080924523	-0.35606629228849634	-0.05491868894904211	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4.0
Soccer Stadium Sports Car & Bus Parking Simulator 3D Driving Sim	0.19407587922677177	-0.2959602425094711	-0.16857530920483185	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
April - Layouts, Photo Collage, and Poster Maker	-0.3961363952553581	-0.2959602425094711	-0.1680603499461431	-0.0968084886371818	-1.8667417328074443	0.576470774894817	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4.0
Special Version - Explain Everything™ Whiteboard	-0.1291645887991109	2.44552700769737	-0.16988251347688793	-0.0968084886371818	0.6510506680574688	1.4604160242762199	0.08364175006200619	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Flood of Light	1.0549747124590758	0.04522547530864108	-0.17005416656311753	0.17075322131742407	0.6510506680574688	-0.30747447448658577	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0
ゲーム攻略「SGGP」掲示板、SNSな友達出会い	-0.4911120344878067	-0.2959602425094711	-0.17023902373290323	0.17075322131742407	-1.8667417328074443	-0.4337523672553576	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0
Archery King	-0.18363716906009417	-0.2959602425094711	-0.052656659665636395	0.17075322131742407	0.6510506680574688	1.207860238738676	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
犯人は僕です。－謎解き×探索ノベルゲーム－	-0.40495429920402726	-0.2959602425094711	-0.17023902373290323	0.17075322131742407	0.14749218788448623	1.3341381315074479	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
Virtual Reality Roller Coaster for Google Cardboard VR	-0.22167703080826495	-0.2959602425094711	-0.16922230929908183	0.7058766412266358	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
MackMoji by Christy Mack	-0.5222640669634315	0.04522547530864108	-0.1700937788137859	-0.0968084886371818	0.14749218788448623	-0.5600302600241294	0.08364175006200619	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Please, Don't Touch Anything 3D	0.7502310309895996	0.7310259131339921	-0.1701730033151226	-3.3075490080924523	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Grim Tales: The Heir - A Mystery Hidden Object Game (Full)	2.1854311390475436	0.90247602259033	-0.16909026846352063	-0.0968084886371818	0.6510506680574688	-0.05491868894904211	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
CelebrityDiagnosis!	-0.5155216347492051	-0.2959602425094711	-0.17023902373290323	-0.0968084886371818	-1.8667417328074443	-0.4337523672553576	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0
[GP]パチスロ ヱヴァンゲリヲン〜決意の刻〜(パチスロゲーム)	2.8977484332909085	-0.2959602425094711	-0.17023902373290323	0.7058766412266358	-1.8667417328074443	-0.5600302600241294	-11.955751753863076	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
Multi Level Car Parking 5 a Real Airport Driving Test Simulator	0.10920676100888252	-0.2959602425094711	-0.16541953323491868	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Angry Birds Blast	-0.19362110039803124	-0.2959602425094711	0.15825216697630107	-0.0968084886371818	0.6510506680574688	0.8290265604323607	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Make More!	-0.45430092042857106	-0.2959602425094711	-0.10244925875577264	-0.0968084886371818	0.6510506680574688	0.7027486676635888	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Light On	0.036596610453223224	-0.2959602425094711	-0.16771704377368393	0.7058766412266358	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
なっとう-人気の納豆育成ゲーム-	-0.4298257489447933	-0.2959602425094711	-0.17023902373290323	-0.0968084886371818	0.14749218788448623	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
NBAmoji	-0.5189741021536145	-0.2959602425094711	-0.16906386029640838	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4.0
Prisma: Photo Editor, Art Filters Pic Effects	-0.3415868400811469	-0.2959602425094711	0.02861447462229481	-0.0968084886371818	-1.8667417328074443	-0.4337523672553576	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4.0
Duck Roll	-0.39000120957881884	-0.2959602425094711	-0.16820559486526043	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
ShadeMoji by The Shade Room	-0.3288204081761549	-0.1262246341476967	-0.16881298270884204	-0.0968084886371818	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
WIND runner adventure	0.3702999648326836	-0.2959602425094711	-0.16689839059320435	-0.0968084886371818	0.6510506680574688	1.4604160242762199	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Javelin Masters 3	-0.18125949951816397	-0.2959602425094711	-0.16456126780377076	0.17075322131742407	0.6510506680574688	0.7027486676635888	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
